BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3127180	63976	1488	122023	107870	-	RP11-59C5.2	PRDM16	CTBP2	CMD1LL|LVNC8|MEL1|PFM13	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.983232447	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.983232447, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9HAZ2	D6RDW0	NP_955533|NP_071397	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3144999	26135	1488	117571	107870	CGI-55	RP11-59C5.2	SERBP1	CTBP2	CHD3IP|HABP4L|PAI-RBP1|PAIRBP1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.838584502	-	BioPlex HCT HCT116 cells CompPASS score = 0.838584502, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8NC51	Q5VU21|Q63HR1	NP_001018077|NP_056455|NP_001018078|NP_001018079	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3148612	10049	1488	115360	107870	tcag7.555	RP11-59C5.2	DNAJB6	CTBP2	DJ4|DnaJ|HHDJ1|HSJ-2|HSJ2|LGMD1D|LGMD1E|MRJ|MSJ-1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.852743614	-	BioPlex HCT HCT116 cells CompPASS score = 0.852743614, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	O75190	-	NP_490647|NP_005485|NP_001350605	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3149502	9053	1488	114515	107870	-	RP11-59C5.2	MAP7	CTBP2	E-MAP-115|EMAP115	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.875881446	-	BioPlex HCT HCT116 cells CompPASS score = 0.875881446, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q14244	B7Z3E1|B7Z3Y3|A0A087WZ40|B7ZB64	NP_001185543|NP_001185538|NP_001185540|NP_001185547|NP_001185546|NP_001185545|NP_001185544|NP_003971|NP_001185548|NP_001185537	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3150515	253827	1488	128990	107870	UNQ1965/PRO4487	RP11-59C5.2	MSRB3	CTBP2	DFNB74	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.904582146	-	BioPlex HCT HCT116 cells CompPASS score = 0.904582146, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8IXL7	-	NP_001026849|NP_001180389|NP_001180390|NP_932346	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3150570	51300	1488	119451	107870	UNQ247/PRO284	RP11-59C5.2	TIMMDC1	CTBP2	C3orf1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.916280777	-	BioPlex HCT HCT116 cells CompPASS score = 0.916280777, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NPL8	-	NP_057673	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3151836	340156	1488	131005	107870	RP11-145H9.1	RP11-59C5.2	MYLK4	CTBP2	SgK085	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.753976341	-	BioPlex HCT HCT116 cells CompPASS score = 0.753976341, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q86YV6	-	NP_001012418	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3152468	10472	1488	115735	107870	-	RP11-59C5.2	ZBTB18	CTBP2	C2H2-171|MRD22|RP58|TAZ-1|ZNF238	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999866573	-	BioPlex HCT HCT116 cells CompPASS score = 0.999866573, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q99592	-	NP_991331|NP_006343|NP_001265125	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3153462	10320	1488	115604	107870	tcag7.1178	RP11-59C5.2	IKZF1	CTBP2	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.789837546	-	BioPlex HCT HCT116 cells CompPASS score = 0.789837546, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q13422	C9JTB0|R9R4D9|A0A087WU46	NP_001207698|NP_001207699|NP_001278766|NP_001278767|NP_001278768|NP_001278769|NP_001207694|NP_001207695|NP_001207696|NP_001207697|NP_001278775|NP_001278774|NP_001278776|NP_001278771|NP_001278770|NP_001278773|NP_001278772|NP_006051|NP_001207702|NP_001207703|NP_001207700|NP_001207701|NP_001207704|NP_001207705	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3160530	9580	1488	114948	107870	RP11-74C13.1	RP11-59C5.2	SOX13	CTBP2	ICA12|Sox-13	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.769187174	-	BioPlex HCT HCT116 cells CompPASS score = 0.769187174, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9UN79	-	NP_005677	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3160659	11197	1488	116366	107870	UNQ191/PRO217	RP11-59C5.2	WIF1	CTBP2	WIF-1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.862859916	-	BioPlex HCT HCT116 cells CompPASS score = 0.862859916, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y5W5	-	NP_009122	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3161591	51503	1488	119575	107870	AD-002	RP11-59C5.2	CWC15	CTBP2	AD002|C11orf5|Cwf15|HSPC148|ORF5	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.777427754	-	BioPlex HCT HCT116 cells CompPASS score = 0.777427754, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9P013	-	NP_057487|NP_001350301|NP_001350300	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3168211	3065	1488	109315	107870	RP4-811H24.2	RP11-59C5.2	HDAC1	CTBP2	GON-10|HD1|RPD3|RPD3L1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.890788263	-	BioPlex HCT HCT116 cells CompPASS score = 0.890788263, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q13547	Q6IT96	NP_004955	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3174566	51222	1488	119387	107870	-	RP11-59C5.2	ZNF219	CTBP2	ZFP219	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.934038822	-	BioPlex HCT HCT116 cells CompPASS score = 0.934038822, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9P2Y4	-	NP_057507|NP_001095142|NP_001095924	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3178340	57215	1488	121453	107870	HRIHFB2206	RP11-59C5.2	THAP11	CTBP2	CTG-B43a|CTG-B45d|RONIN	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.932051734	-	BioPlex HCT HCT116 cells CompPASS score = 0.932051734, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96EK4	-	NP_065190	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3186202	148281	1488	127139	107870	RP5-1037B23.1	RP11-59C5.2	SYT6	CTBP2	sytVI	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.928434124	-	BioPlex HCT HCT116 cells CompPASS score = 0.928434124, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q5T7P8	I6L9C3	NP_995320|NP_001257734	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3186974	2295	1488	108584	107870	-	RP11-59C5.2	FOXF2	CTBP2	FKHL6|FREAC-2|FREAC2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.962897034	-	BioPlex HCT HCT116 cells CompPASS score = 0.962897034, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q12947	-	NP_001443	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3190118	23466	1488	117028	107870	RP3-327J16.5	RP11-59C5.2	CBX6	CTBP2	-	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.788969593	-	BioPlex HCT HCT116 cells CompPASS score = 0.788969593, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	O95503	B0QXZ6	NP_055107|NP_001290423	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312036	8450	1488	114028	107870	-	RP11-59C5.2	CUL4B	CTBP2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	-	Affinity Capture-MS	physical	Huang W (2021)	PUBMED:34026424	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312150	8450	1488	114028	107870	-	RP11-59C5.2	CUL4B	CTBP2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	-	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315505	11278	1488	116434	107870	HSPC122	RP11-59C5.2	KLF12	CTBP2	AP-2rep|AP2REP	-	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9Y4X4	Q8WWI3	NP_009180	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315929	51274	1488	119426	107870	-	RP11-59C5.2	KLF3	CTBP2	BKLF	-	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P57682	A0A024R9T8	NP_057615	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316248	11279	1488	116435	107870	RP13-1021K9.1	RP11-59C5.2	KLF8	CTBP2	BKLF3|ZNF741	-	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O95600	Q05BZ3|A0A024R9X4	NP_001311034|NP_009181|NP_001152768|NP_001311031|NP_001311033	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3318715	55553	1488	120714	107870	-	RP11-59C5.2	SOX6	CTBP2	HSSOX6|SOXD	-	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P35712	-	NP_001139283|NP_001139291|NP_059978|NP_201583	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3321013	11279	1488	116435	107870	RP13-1021K9.1	RP11-59C5.2	KLF8	CTBP2	BKLF3|ZNF741	-	Affinity Capture-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	Filtered using SAINT software tools (cutoff 0.74) and CRAPome database	-	BIOGRID	O95600	Q05BZ3|A0A024R9X4	NP_001311034|NP_009181|NP_001152768|NP_001311031|NP_001311033	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3322768	6935	1488	112796	107870	RP11-472N13.4	RP11-59C5.2	ZEB1	CTBP2	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	-	Affinity Capture-MS	physical	Luo H (2021)	PUBMED:34462429	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P37275	B2RBI8	NP_001310586|NP_001310604|NP_001310592|NP_001310589|NP_001310588|NP_001310587|NP_001310605|NP_001310585|NP_001310607|NP_001310583|NP_001310601|NP_001310581|NP_001310603|NP_001167565|NP_001167564|NP_001167567|NP_001167566|NP_001310600|NP_001310582|NP_001310576|NP_001310577|NP_001310574|NP_001310575|NP_001310572|NP_001310573|NP_001310570|NP_001310571|NP_001310580|NP_001310578|NP_001310579|NP_001310584|NP_001310594|NP_001310595|NP_001310590|NP_001310591|NP_001121600|NP_001310593|NP_110378|NP_001310602|NP_001310567|NP_001310606	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3323220	8019	1488	113715	107870	RP11-374P20.3	RP11-59C5.2	BRD3	CTBP2	ORFX|RING3L	-	Affinity Capture-MS	physical	Lambert JP (2019)	PUBMED:30554943	9606	9606	High Throughput	-	-	High confidence interactions have a Bayesian FDR=<1%|Untreated sample	-	BIOGRID	Q15059	A0A024R8H6	NP_031397	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3328865	367	1488	106862	107870	RP11-383C12.1	RP11-59C5.2	AR	CTBP2	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	-	Affinity Capture-MS	physical	Yokoyama A (2021)	PUBMED:34585037	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3337973	14254595	1488	4383880	107870	G128_gp03	RP11-59C5.2	ORF3	CTBP2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	-	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3352761	1457	1488	107841	107870	-	RP11-59C5.2	CSNK2A1	CTBP2	CK2A1|CKII|CSNK2A3	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P68400	-	NP_808228|NP_001886|NP_001349700|NP_001349699|NP_808227	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3352874	1459	1488	107842	107870	-	RP11-59C5.2	CSNK2A2	CTBP2	CK2A2|CSNK2A1	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P19784	-	NP_001887	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353120	1460	1488	107843	107870	DADB-127H9.2	RP11-59C5.2	CSNK2B	CTBP2	CK2B|CK2N|CSK2B|G5A	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P67870	N0E4C7	NP_001269314|NP_001311	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353287	1487	1488	107869	107870	-	RP11-59C5.2	CTBP1	CTBP2	BARS	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353290	1488	7764	107870	113547	RP11-59C5.2	RP4-724E16.3	CTBP2	ZNF217	-	ZABC1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O75362	H0UI66	NP_006517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353291	1488	53615	107870	119788	RP11-59C5.2	-	CTBP2	MBD3	-	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O95983	-	NP_001268383|NP_001268382	-	-	-	-	-	-	Homo sapiens	Homo sapiens
